Master Index,before_after,date_diff,flight_length,label,hierarchy,number_flights_before
15928,before,-3,11284.0,engine failure/fire/time out,engine,3
15929,before,-1,4076.0,engine failure/fire/time out,engine,0
15930,after,1,29.0,engine failure/fire/time out,engine,-1
15931,before,-1,3935.0,engine failure/fire/time out,engine,0
15932,same,0,14.0,engine failure/fire/time out,engine,-1
15933,same,0,40.0,engine failure/fire/time out,engine,-1
15934,same,0,5722.0,engine failure/fire/time out,engine,-1
15935,same,0,294.0,engine failure/fire/time out,engine,-1
15936,same,0,637.0,engine failure/fire/time out,engine,-1
15937,after,1,5349.0,engine failure/fire/time out,engine,-1
15938,after,1,7102.0,engine failure/fire/time out,engine,-1
15939,before,-1,5554.0,engine failure/fire/time out,engine,2
15940,after,1,5056.0,engine failure/fire/time out,engine,-1
15941,same,0,29.0,engine failure/fire/time out,engine,-1
15942,same,0,605.0,engine failure/fire/time out,engine,-1
15943,same,0,76.0,engine failure/fire/time out,engine,-1
15944,same,0,1836.0,engine failure/fire/time out,engine,-1
15945,after,2,433.0,engine failure/fire/time out,engine,-1
15946,after,2,5718.0,engine failure/fire/time out,engine,-1
15947,same,0,9304.0,engine failure/fire/time out,engine,-1
15948,after,3,14.0,engine failure/fire/time out,engine,-1
15949,before,-1,45.0,engine failure/fire/time out,engine,1
15950,same,0,6019.0,engine failure/fire/time out,engine,-1
15951,same,0,4839.0,engine failure/fire/time out,engine,-1
15952,before,-1,14.0,engine failure/fire/time out,engine,0
15953,same,0,341.0,engine failure/fire/time out,engine,-1
15954,after,1,7843.0,engine failure/fire/time out,engine,-1
15955,same,0,14.0,engine failure/fire/time out,engine,-1
15956,after,1,5585.0,engine failure/fire/time out,engine,-1
15957,after,3,5616.0,engine failure/fire/time out,engine,-1
15958,same,0,5703.0,engine failure/fire/time out,engine,-1
15959,before,-1,6440.0,engine failure/fire/time out,engine,0
15960,same,0,1369.0,engine failure/fire/time out,engine,-1
15961,before,-1,8029.0,engine failure/fire/time out,engine,3
15962,same,0,2800.0,engine failure/fire/time out,engine,-1
15963,same,0,3587.0,engine failure/fire/time out,engine,-1
15964,before,-1,6068.0,engine failure/fire/time out,engine,0
15965,after,1,5617.0,engine failure/fire/time out,engine,-1
15966,before,-1,8113.0,engine failure/fire/time out,engine,0
15967,before,-1,8868.0,engine failure/fire/time out,engine,0
15968,before,-2,3250.0,engine failure/fire/time out,engine,4
15969,same,0,263.0,engine failure/fire/time out,engine,-1
15970,same,0,4736.0,engine failure/fire/time out,engine,-1
15971,before,0,683.0,engine failure/fire/time out,engine,0
15972,after,1,4449.0,engine failure/fire/time out,engine,-1
15973,same,0,7467.0,engine failure/fire/time out,engine,-1
15974,after,4,11405.0,engine failure/fire/time out,engine,-1
15975,after,1,5455.0,engine failure/fire/time out,engine,-1
15976,after,1,5959.0,engine failure/fire/time out,engine,-1
15977,after,16,621.0,engine failure/fire/time out,engine,-1
15978,same,0,138.0,engine failure/fire/time out,engine,-1
15979,after,2,5675.0,engine failure/fire/time out,engine,-1
15980,after,1,310.0,engine failure/fire/time out,engine,-1
15981,before,-1,6239.0,engine failure/fire/time out,engine,0
15982,after,3,372.0,engine failure/fire/time out,engine,-1
15984,same,0,5268.0,engine failure/fire/time out,engine,-1
15985,after,3,5692.0,engine failure/fire/time out,engine,-1
15986,before,-3,247.0,engine failure/fire/time out,engine,2
15987,before,-1,7479.0,engine failure/fire/time out,engine,1
15988,same,0,5050.0,engine failure/fire/time out,engine,-1
15989,before,-3,8542.0,engine failure/fire/time out,engine,2
15990,before,0,4575.0,engine failure/fire/time out,engine,0
15991,after,3,6364.0,engine failure/fire/time out,engine,-1
15992,after,1,29.0,engine failure/fire/time out,engine,-1
15993,same,0,621.0,engine failure/fire/time out,engine,-1
15994,before,0,6161.0,engine failure/fire/time out,engine,0
15995,after,1,5212.0,engine failure/fire/time out,engine,-1
15996,before,-1,76.0,engine failure/fire/time out,engine,2
15997,after,1,5197.0,engine failure/fire/time out,engine,-1
15998,before,-1,5260.0,engine failure/fire/time out,engine,0
15999,after,1,2364.0,engine failure/fire/time out,engine,-1
16000,before,-1,4060.0,engine failure/fire/time out,engine,3
16001,after,1,4513.0,engine failure/fire/time out,engine,-1
16002,after,5,10314.0,engine failure/fire/time out,engine,-1
16003,after,1,8303.0,engine failure/fire/time out,engine,-1
16004,same,0,14.0,engine failure/fire/time out,engine,-1
16005,before,-2,10192.0,engine failure/fire/time out,engine,2
16006,before,-2,2707.0,engine failure/fire/time out,engine,3
16007,after,1,5853.0,engine failure/fire/time out,engine,-1
16008,before,-1,5383.0,engine failure/fire/time out,engine,2
16009,before,-3,13150.0,engine failure/fire/time out,engine,1
16010,same,0,5866.0,engine failure/fire/time out,engine,-1
16011,before,-2,3591.0,engine failure/fire/time out,engine,4
16012,after,1,92.0,engine failure/fire/time out,engine,-1
16013,same,0,621.0,engine failure/fire/time out,engine,-1
16014,after,2,5351.0,engine failure/fire/time out,engine,-1
16015,same,0,10034.0,engine failure/fire/time out,engine,-1
16016,before,-1,6693.0,engine failure/fire/time out,engine,0
16017,same,0,7794.0,engine failure/fire/time out,engine,-1
16018,before,0,6722.0,engine failure/fire/time out,engine,0
16019,same,0,5710.0,engine failure/fire/time out,engine,-1
16020,after,2,6115.0,engine failure/fire/time out,engine,-1
16021,same,0,12.0,engine failure/fire/time out,engine,-1
16022,same,0,4559.0,engine failure/fire/time out,engine,-1
16023,after,1,4527.0,engine failure/fire/time out,engine,-1
16024,same,0,4884.0,engine failure/fire/time out,engine,-1
16025,after,1,5881.0,engine failure/fire/time out,engine,-1
16026,after,1,3464.0,engine failure/fire/time out,engine,-1
16027,after,2,6862.0,engine failure/fire/time out,engine,-1
16028,after,6,8262.0,engine failure/fire/time out,engine,-1
16029,after,1,5631.0,engine failure/fire/time out,engine,-1
16030,before,-2,5648.0,engine failure/fire/time out,engine,3
16031,before,-1,3033.0,engine failure/fire/time out,engine,4
16032,after,1,3718.0,engine failure/fire/time out,engine,-1
16033,before,-1,4963.0,engine failure/fire/time out,engine,0
16034,after,3,76.0,engine failure/fire/time out,engine,-1
16035,same,0,3780.0,engine failure/fire/time out,engine,-1
16036,before,-1,14.0,engine failure/fire/time out,engine,2
16037,after,1,5262.0,engine failure/fire/time out,engine,-1
16038,before,-1,3202.0,engine failure/fire/time out,engine,4
16039,after,1,3656.0,engine failure/fire/time out,engine,-1
16040,before,-1,7681.0,engine failure/fire/time out,engine,2
16041,before,-2,7123.0,engine failure/fire/time out,engine,4
16042,same,0,4310.0,engine failure/fire/time out,engine,-1
16043,before,-1,5362.0,engine failure/fire/time out,engine,2
16044,after,1,6207.0,engine failure/fire/time out,engine,-1
16046,before,-2,2271.0,engine failure/fire/time out,engine,0
16047,same,0,4260.0,engine failure/fire/time out,engine,-1
16048,before,-1,6178.0,engine failure/fire/time out,engine,3
16049,same,0,54.0,engine failure/fire/time out,engine,-1
16050,same,0,1538.0,engine failure/fire/time out,engine,-1
16051,before,-1,4915.0,engine failure/fire/time out,engine,3
16052,before,-2,5134.0,engine failure/fire/time out,engine,4
16053,after,1,152.0,engine failure/fire/time out,engine,-1
16054,before,-1,4550.0,engine failure/fire/time out,engine,3
16055,same,0,932.0,engine failure/fire/time out,engine,-1
16056,same,0,10950.0,engine failure/fire/time out,engine,-1
16057,after,1,4614.0,engine failure/fire/time out,engine,-1
16058,after,2,3796.0,engine failure/fire/time out,engine,-1
16059,same,0,2987.0,engine failure/fire/time out,engine,-1
16060,same,0,1554.0,engine failure/fire/time out,engine,-1
16061,before,-1,5010.0,engine failure/fire/time out,engine,1
16062,after,1,5943.0,engine failure/fire/time out,engine,-1
16063,after,1,6217.0,engine failure/fire/time out,engine,-1
16064,same,0,5348.0,engine failure/fire/time out,engine,-1
16065,before,-5,4620.0,engine failure/fire/time out,engine,4
16066,same,0,5534.0,engine failure/fire/time out,engine,-1
16067,same,0,216.0,engine failure/fire/time out,engine,-1
16068,after,1,5072.0,engine failure/fire/time out,engine,-1
16069,same,0,512.0,engine failure/fire/time out,engine,-1
16070,after,2,6600.0,engine failure/fire/time out,engine,-1
16071,after,1,3313.0,engine failure/fire/time out,engine,-1
16072,same,0,45.0,engine failure/fire/time out,engine,-1
16073,before,-5,3469.0,engine failure/fire/time out,engine,3
16074,after,1,60.0,engine failure/fire/time out,engine,-1
16075,before,-1,2551.0,engine failure/fire/time out,engine,1
16076,after,1,6006.0,engine failure/fire/time out,engine,-1
16077,same,0,4727.0,engine failure/fire/time out,engine,-1
16078,same,0,6022.0,engine failure/fire/time out,engine,-1
16079,before,-1,4848.0,engine failure/fire/time out,engine,2
16080,before,-3,5737.0,engine failure/fire/time out,engine,3
16081,after,1,29.0,engine failure/fire/time out,engine,-1
16082,after,1,29.0,engine failure/fire/time out,engine,-1
16083,after,1,5756.0,engine failure/fire/time out,engine,-1
16084,after,2,8046.0,engine failure/fire/time out,engine,-1
16085,before,-1,7077.0,engine failure/fire/time out,engine,2
16086,before,-2,5455.0,engine failure/fire/time out,engine,3
16087,same,0,5787.0,engine failure/fire/time out,engine,-1
16088,same,0,2660.0,engine failure/fire/time out,engine,-1
16089,after,3,5647.0,engine failure/fire/time out,engine,-1
16090,same,0,6457.0,engine failure/fire/time out,engine,-1
16091,same,0,3142.0,engine failure/fire/time out,engine,-1
16092,before,-1,54.0,engine failure/fire/time out,engine,4
16093,after,3,3469.0,engine failure/fire/time out,engine,-1
16094,same,0,1010.0,engine failure/fire/time out,engine,-1
16095,before,-1,5242.0,engine failure/fire/time out,engine,1
16096,before,-2,1586.0,engine failure/fire/time out,engine,3
16097,same,0,4668.0,engine failure/fire/time out,engine,-1
16098,after,9,4092.0,engine failure/fire/time out,engine,-1
16099,after,24,201.0,engine failure/fire/time out,engine,-1
16101,same,0,310.0,engine failure/fire/time out,engine,-1
16102,before,-3,14.0,engine failure/fire/time out,engine,3
16103,after,4,4307.0,engine failure/fire/time out,engine,-1
16104,after,2,9506.0,engine failure/fire/time out,engine,-1
16105,after,1,154.0,engine failure/fire/time out,engine,-1
16106,same,0,60.0,engine failure/fire/time out,engine,-1
16107,same,0,5196.0,engine failure/fire/time out,engine,-1
16108,after,1,5243.0,engine failure/fire/time out,engine,-1
16109,after,4,4278.0,engine failure/fire/time out,engine,-1
16110,after,1,341.0,engine failure/fire/time out,engine,-1
16111,before,0,5768.0,engine failure/fire/time out,engine,0
16112,same,0,2938.0,engine failure/fire/time out,engine,-1
16113,before,-3,2843.0,engine failure/fire/time out,engine,4
16114,before,-2,15614.0,engine failure/fire/time out,engine,0
16115,before,-1,5030.0,engine failure/fire/time out,engine,4
16116,after,1,7516.0,engine failure/fire/time out,engine,-1
16117,same,0,2458.0,engine failure/fire/time out,engine,-1
16118,before,-1,8688.0,engine failure/fire/time out,engine,3
16119,before,-1,14.0,engine failure/fire/time out,engine,2
16120,same,0,6099.0,engine failure/fire/time out,engine,-1
16121,same,0,4402.0,engine failure/fire/time out,engine,-1
16122,after,1,4121.0,engine failure/fire/time out,engine,-1
16123,same,0,5273.0,engine failure/fire/time out,engine,-1
16124,same,0,247.0,engine failure/fire/time out,engine,-1
16125,before,-1,3842.0,engine failure/fire/time out,engine,0
16126,same,0,14.0,engine failure/fire/time out,engine,-1
16127,after,2,5648.0,engine failure/fire/time out,engine,-1
16128,after,1,1291.0,engine failure/fire/time out,engine,-1
16129,same,0,5298.0,engine failure/fire/time out,engine,-1
16130,after,1,4512.0,engine failure/fire/time out,engine,-1
16131,before,-1,195.0,engine failure/fire/time out,engine,1
16132,after,1,60.0,engine failure/fire/time out,engine,-1
16133,before,-3,5186.0,engine failure/fire/time out,engine,4
16134,after,1,6736.0,engine failure/fire/time out,engine,-1
16135,before,-1,5119.0,engine failure/fire/time out,engine,1
16136,after,1,5336.0,engine failure/fire/time out,engine,-1
16137,same,0,12.0,engine failure/fire/time out,engine,-1
16138,after,2,14.0,engine failure/fire/time out,engine,-1
16139,before,-1,9834.0,engine failure/fire/time out,engine,3
16140,before,-2,5725.0,engine failure/fire/time out,engine,2
16141,before,-1,5734.0,engine failure/fire/time out,engine,0
16142,after,4,4415.0,engine failure/fire/time out,engine,-1
16143,before,-1,5817.0,engine failure/fire/time out,engine,1
16144,before,-3,5039.0,engine failure/fire/time out,engine,4
16145,after,4,3000.0,engine failure/fire/time out,engine,-1
16146,after,1,3672.0,engine failure/fire/time out,engine,-1
16147,after,2,3920.0,engine failure/fire/time out,engine,-1
16148,same,0,5816.0,engine failure/fire/time out,engine,-1
16149,same,0,4528.0,engine failure/fire/time out,engine,-1
16150,before,-2,5881.0,engine failure/fire/time out,engine,1
16151,before,-1,3760.0,engine failure/fire/time out,engine,4
16152,after,1,3609.0,engine failure/fire/time out,engine,-1
16153,same,0,154.0,engine failure/fire/time out,engine,-1
16154,after,3,5523.0,engine failure/fire/time out,engine,-1
16155,after,1,7270.0,engine failure/fire/time out,engine,-1
16156,before,-1,5351.0,engine failure/fire/time out,engine,4
16157,same,0,7195.0,engine failure/fire/time out,engine,-1
16159,after,2,11768.0,engine failure/fire/time out,engine,-1
16160,same,0,138.0,engine failure/fire/time out,engine,-1
16161,after,1,6281.0,engine failure/fire/time out,engine,-1
16162,after,1,14435.0,engine failure/fire/time out,engine,-1
16163,same,0,2734.0,engine failure/fire/time out,engine,-1
16164,before,-2,5767.0,engine failure/fire/time out,engine,4
16165,same,0,1680.0,engine failure/fire/time out,engine,-1
16166,after,4,403.0,engine failure/fire/time out,engine,-1
16167,before,-1,4479.0,engine failure/fire/time out,engine,4
16168,same,0,2987.0,engine failure/fire/time out,engine,-1
16169,same,0,8604.0,engine failure/fire/time out,engine,-1
16170,after,1,6590.0,engine failure/fire/time out,engine,-1
16171,same,0,92.0,engine failure/fire/time out,engine,-1
16172,same,0,387.0,engine failure/fire/time out,engine,-1
16173,after,1,4341.0,engine failure/fire/time out,engine,-1
16174,before,-2,2069.0,engine failure/fire/time out,engine,4
16175,same,0,1601.0,engine failure/fire/time out,engine,-1
16176,before,-8,6791.0,engine failure/fire/time out,engine,1
16177,after,3,5087.0,engine failure/fire/time out,engine,-1
16178,before,-3,6567.0,engine failure/fire/time out,engine,1
16179,before,0,310.0,engine failure/fire/time out,engine,0
16180,before,-1,29.0,engine failure/fire/time out,engine,4
16181,after,1,6276.0,engine failure/fire/time out,engine,-1
16182,before,-1,5539.0,engine failure/fire/time out,engine,0
16183,after,3,4137.0,engine failure/fire/time out,engine,-1
16184,before,-1,3343.0,engine failure/fire/time out,engine,2
16185,same,0,294.0,engine failure/fire/time out,engine,-1
16186,after,1,5369.0,engine failure/fire/time out,engine,-1
16187,before,-1,6362.0,engine failure/fire/time out,engine,1
16188,same,0,278.0,engine failure/fire/time out,engine,-1
16189,after,3,1322.0,engine failure/fire/time out,engine,-1
16190,before,-1,5253.0,engine failure/fire/time out,engine,2
16191,after,6,5383.0,engine failure/fire/time out,engine,-1
16192,before,-1,8884.0,engine failure/fire/time out,engine,2
16193,same,0,1291.0,engine failure/fire/time out,engine,-1
16194,after,1,5303.0,engine failure/fire/time out,engine,-1
16195,after,2,5084.0,engine failure/fire/time out,engine,-1
16196,after,1,5695.0,engine failure/fire/time out,engine,-1
16197,after,1,92.0,engine failure/fire/time out,engine,-1
16199,before,-1,4509.0,engine failure/fire/time out,engine,1
16200,after,1,6082.0,engine failure/fire/time out,engine,-1
16201,same,0,29.0,engine failure/fire/time out,engine,-1
16202,same,0,7751.0,engine failure/fire/time out,engine,-1
16203,before,-1,5959.0,engine failure/fire/time out,engine,4
16204,after,1,5802.0,engine failure/fire/time out,engine,-1
16205,after,2,4729.0,engine failure/fire/time out,engine,-1
16206,before,-1,5368.0,baffle screw miss/loose,baffle,2
16207,before,-5,3671.0,baffle screw miss/loose,baffle,4
16208,before,-1,3126.0,baffle screw miss/loose,baffle,3
